"","id","host_id","host_acceptance_rate","host_listings_count","host_verifications","latitude","longitude","accommodates","bathrooms","beds","price","minimum_nights","maximum_nights","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_l30d","first_review","review_scores_rating","instant_bookable","calculated_host_listings_count","reviews_per_month","p_host_acceptance_rate","n_days_since","flag_days_since","flag_reviews_per_month","flag_number_of_reviews","flag_review_scores_rating","f_neighbourhood_cleansed","f_property_type","price_daily","ln_price","accommodates2","ln_review_scores_rating","n_days_since2","n_days_since3","n_accommodates2","d_host_is_superhost","d_host_identity_verified","d_host_has_profile_pic","f_bathroom","f_number_of_reviews","f_minimum_nights","tv","heating","wifi","coffee_maker","AC","refrigerator","microwave","hot_water","long_term_stay"
"7591",593369718566367232,333598931,75,1,"['email', 'phone']",55.66642,12.53697,4,1,3,1250,6,365,"1",27,57,87,356,"2022-12-30",1,0,"2022-04-18",5,"0",1,0.12,75,256,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",42,3.73766961828337,16,1.6094379124341,65536,16777216,16,"0","1","1","1","1","3",1,0,1,0,0,0,0,0,1
"7592",588112131772149504,4432841,100,2,"['email', 'phone']",55.67008,12.53179,4,1,3,1100,4,365,"1",0,9,9,19,"2022-12-30",10,0,"2022-04-14",5,"1",1,1.15,100,260,0,0,0,0,"Frederiksberg","Condominium",37,3.61091791264422,16,1.6094379124341,67600,17576000,16,"1","1","1","1","1","3",1,0,1,1,0,1,0,1,1
"7593",593405878274747776,857936,0,1,"['email', 'phone']",55.70515,12.52641,2,1,1,800,4,20,"1",0,0,0,120,"2022-12-30",0,0,"",4.89,"0",1,1,0,869,1,0,1,1,"Bispebjerg","Condominium",27,3.29583686600433,4,1.58719230348678,755161,656234909,4,"0","1","1","1","0","3",1,0,1,0,0,0,0,1,0
"7594",588151397117042176,8025740,60,1,"['email', 'phone']",55.67046,12.53436,2,1,2,800,2,14,"1",0,0,0,0,"2022-12-30",3,0,"2022-06-05",5,"0",1,0.43,60,208,0,0,0,0,"Frederiksberg","Condominium",27,3.29583686600433,4,1.6094379124341,43264,8998912,4,"0","1","1","1","1","2",1,0,1,0,0,0,0,0,0
"7595",593435399173648896,36968674,54,1,"['email', 'phone']",55.68352,12.53622,2,1,1,800,4,12,"1",2,5,5,9,"2022-12-30",3,1,"2022-05-15",5,"0",1,0.39,54,229,0,0,0,0,"Frederiksberg","Condominium",27,3.29583686600433,4,1.6094379124341,52441,12008989,4,"0","1","1","1","1","3",1,0,1,0,0,0,0,0,0
"7596",585900820890410880,433993685,56,1,"['email', 'phone']",55.68466,12.48357,4,1,2,700,2,365,"1",1,21,32,32,"2022-12-30",5,0,"2022-07-22",3.6,"0",1,0.93,56,161,0,0,0,0,"Vanlse","Condominium",23,3.13549421592915,16,1.28093384546206,25921,4173281,16,"0","1","1","1","1","2",0,0,0,0,0,0,0,0,1
"7597",588189613308783744,7627123,100,1,"['email', 'phone']",55.7061,12.56131,4,1,1,1000,5,7,"1",0,0,0,0,"2022-12-30",2,0,"2022-08-02",5,"1",1,0.4,100,150,0,0,0,0,"sterbro","Condominium",33,3.49650756146648,16,1.6094379124341,22500,3375000,16,"0","1","1","1","1","3",1,1,1,0,0,1,1,1,0
"7598",585987114438919168,30551701,100,1,"['email', 'phone']",55.64623,12.55372,4,1,2,1149,3,365,"1",0,0,0,0,"2022-12-30",3,2,"2022-04-10",5,"0",1,0.34,100,264,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",38,3.63758615972639,16,1.6094379124341,69696,18399744,16,"0","1","1","1","1","3",1,0,1,1,0,1,0,1,1
"7599",593461149137391232,94985596,77,1,"['email', 'phone']",55.679256,12.525143,2,1,2,1000,6,28,"1",0,27,40,40,"2022-12-30",9,0,"2022-06-05",4.56,"0",1,1.29,77,208,0,0,0,0,"Frederiksberg","Entire Unit",33,3.49650756146648,4,1.51732262352629,43264,8998912,4,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,1
"7600",593509264892468096,187610263,97,166,"['email', 'phone']",55.67983,12.56828,4,1,2,1807,1,1125,"1",14,41,67,71,"2022-12-30",20,1,"2022-04-10",4.5,"0",166,2.26,97,264,0,0,0,0,"Indre By","Entire Unit",60,4.0943445622221,16,1.50407739677627,69696,18399744,16,"0","1","1","1","1","1",0,1,1,1,0,1,0,0,1
"7601",588260177127784320,187610263,97,166,"['email', 'phone']",55.68507,12.58989,5,2,3,3205,1,1125,"1",1,1,1,1,"2022-12-30",1,0,"2022-04-19",5,"0",166,0.12,97,255,0,0,0,0,"Indre By","Entire Unit",107,4.67282883446191,25,1.6094379124341,65025,16581375,25,"0","1","1","2","1","1",1,1,1,1,0,1,0,0,1
"7602",593538210606124672,371266510,67,1,"['email', 'phone']",55.6746,12.59261,4,1,2,1200,3,365,"1",4,4,4,4,"2022-12-30",0,0,"",4.89,"0",1,1,67,869,1,0,1,1,"Indre By","Condominium",40,3.68887945411394,16,1.58719230348678,755161,656234909,16,"0","1","1","1","0","3",0,0,1,0,0,0,0,0,1
"7603",586069371031665280,2250739,0,1,"['email', 'phone']",55.67937,12.55266,2,1,1,950,5,365,"1",0,0,27,302,"2022-12-30",0,0,"",4.89,"0",1,1,0,869,1,0,1,1,"Frederiksberg","Condominium",32,3.46573590279973,4,1.58719230348678,755161,656234909,4,"0","1","1","1","0","3",1,0,1,1,0,1,1,1,1
"7604",588265622606344704,15436247,57,1,"['email', 'phone']",55.69111,12.54274,5,1,1,955,3,12,"1",13,25,25,25,"2022-12-30",2,0,"2022-09-05",4.5,"0",1,0.51,57,116,0,0,0,0,"Nrrebro","Condominium",32,3.46573590279973,25,1.50407739677627,13456,1560896,25,"0","1","1","1","1","3",1,1,1,1,0,0,0,0,0
"7605",586081538095442432,159677323,80,1,"['email', 'phone']",55.6671,12.54815,2,1,1,890,5,10,"1",0,0,0,0,"2022-12-30",2,0,"2022-06-23",5,"0",1,0.31,80,190,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",30,3.40119738166216,4,1.6094379124341,36100,6859000,4,"0","1","1","1","1","3",1,0,0,1,0,1,1,1,0
"7606",586131174710883840,128792442,75,1,"['email', 'phone']",55.69079,12.55746,5,1,4,1869,5,31,"1",23,31,31,180,"2022-12-30",5,0,"2022-07-13",4.6,"0",1,0.88,75,170,0,0,0,0,"Nrrebro","Condominium",62,4.12713438504509,25,1.52605630349505,28900,4913000,25,"0","1","1","1","1","3",1,1,1,0,0,1,0,1,1
"7607",586292460062030720,393536984,79,1,"['email', 'phone']",55.71002,12.56044,2,1,1,671,2,1125,"1",0,0,0,0,"2022-12-30",7,1,"2022-04-24",4.71,"0",1,0.84,79,250,0,0,0,0,"sterbro","Condominium",22,3.09104245335832,4,1.54968790802833,62500,15625000,4,"0","1","1","1","1","2",1,0,0,0,0,1,1,1,1
"7608",586634272303222528,15510418,80,1,"['email', 'phone']",55.66317,12.60565,2,1,1,650,3,7,"1",0,0,0,0,"2022-12-30",4,0,"2022-03-28",5,"0",1,0.43,80,277,0,0,0,0,"Amager st","Entire Unit",22,3.09104245335832,4,1.6094379124341,76729,21253933,4,"0","0","1","1","1","3",1,0,1,0,0,1,0,0,0
"7609",593768529002947968,167356414,50,1,"['email', 'phone']",55.6845,12.551,4,1,1,900,5,180,"1",0,0,0,0,"2022-12-30",7,0,"2022-04-24",4.71,"0",1,0.84,50,250,0,0,0,0,"Frederiksberg","Condominium",30,3.40119738166216,16,1.54968790802833,62500,15625000,16,"0","0","1","1","1","3",1,0,1,1,0,1,0,1,1
"7610",593853850705006976,451910781,33,1,"['phone']",55.655827,12.506743,2,1,1,1693,2,14,"1",23,53,83,358,"2022-12-30",0,0,"",4.89,"0",1,1,33,869,1,0,1,1,"Valby","Condominium",56,4.02535169073515,4,1.58719230348678,755161,656234909,4,"0","0","1","1","0","2",1,0,1,0,0,1,1,1,0
"7611",593871822681102208,69745206,100,1,"['email', 'phone']",55.68725,12.56825,2,1,1,1150,56,62,"1",0,0,0,66,"2022-12-30",4,0,"2022-05-09",5,"0",1,0.51,100,235,0,0,0,0,"Indre By","Condominium",38,3.63758615972639,4,1.6094379124341,55225,12977875,4,"0","1","1","1","1","3",0,1,1,0,0,1,0,1,1
"7612",593897404527233920,26677239,100,1,"['email', 'phone']",55.675861,12.598198,2,1,2,1100,4,7,"1",0,0,0,17,"2022-12-30",9,0,"2022-05-16",5,"0",1,1.18,100,228,0,0,0,0,"Indre By","Condominium",37,3.61091791264422,4,1.6094379124341,51984,11852352,4,"0","1","1","1","1","3",0,1,0,1,0,1,0,1,0
"7613",594038015382458496,5273475,94,1,"['email', 'phone']",55.67281,12.54357,3,1,1,1092,3,365,"1",11,11,11,247,"2022-12-30",15,0,"2022-04-23",4.47,"0",1,1.79,94,251,0,0,0,0,"Frederiksberg","Condominium",36,3.58351893845611,9,1.49738840862548,63001,15813251,9,"0","1","1","1","1","3",1,0,1,0,0,1,1,1,1
"7614",594154229950590976,17758211,43,1,"['email', 'phone']",55.669827,12.547301,3,1,1,1200,4,365,"1",0,0,0,0,"2022-12-30",4,0,"2022-05-29",4.75,"0",1,0.56,43,215,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",40,3.68887945411394,9,1.55814461804655,46225,9938375,9,"0","1","1","1","1","3",1,0,1,0,0,0,0,0,1
"7615",586662515944732416,95733525,100,1,"['email', 'phone']",55.68918,12.58497,2,1,1,1075,7,365,"1",0,0,0,0,"2022-12-30",1,0,"2022-04-22",5,"0",1,0.12,100,252,0,0,0,0,"Indre By","Condominium",36,3.58351893845611,4,1.6094379124341,63504,16003008,4,"0","1","1","1","1","3",1,0,1,1,0,1,1,1,1
"7616",586682826951612160,22331515,77,1,"['email', 'phone']",55.6836,12.53983,5,1,2,1300,2,365,"1",28,58,88,357,"2022-12-30",1,0,"2022-04-30",4,"0",1,0.12,77,244,0,0,0,0,"Frederiksberg","Condominium",43,3.76120011569356,25,1.38629436111989,59536,14526784,25,"0","1","1","1","1","2",1,0,1,0,0,0,0,0,1
"7617",586691971613968896,33132334,14,1,"['email', 'phone']",55.70779,12.53766,2,1,1,1050,2,14,"1",27,57,87,362,"2022-12-30",1,0,"2022-11-10",5,"0",1,0.59,14,50,0,0,0,0,"Bispebjerg","Condominium",35,3.55534806148941,4,1.6094379124341,2500,125000,4,"0","1","1","1","1","2",1,0,1,0,0,0,0,0,0
"7618",588390488703095808,19575461,100,1,"['email', 'phone']",55.64733,12.54821,3,1,3,1450,3,30,"1",1,1,1,1,"2022-12-30",4,0,"2022-05-07",4.75,"0",1,0.5,100,237,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",48,3.87120101090789,9,1.55814461804655,56169,13312053,9,"0","1","1","1","1","3",1,0,1,1,0,1,1,1,1
"7619",586756198751220352,10197008,83,1,"['email', 'phone']",55.66695,12.53307,3,1,2,1200,4,30,"1",0,0,0,0,"2022-12-30",4,0,"2022-04-13",5,"0",1,0.46,83,261,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",40,3.68887945411394,9,1.6094379124341,68121,17779581,9,"0","1","1","1","1","3",1,0,1,1,0,0,0,1,1
"7620",586779508110285952,102750765,93,1,"['phone']",55.71168,12.56786,2,1,1,892,2,14,"1",28,58,88,354,"2022-12-30",6,0,"2022-04-17",4.67,"0",1,0.7,93,257,0,0,0,0,"sterbro","Condominium",30,3.40119738166216,4,1.54115907168081,66049,16974593,4,"0","1","1","1","1","2",1,0,1,0,0,0,0,0,0
"7621",586782424581512064,23384859,98,1,"['phone', 'work_email']",55.64389,12.61305,5,1,3,1050,3,365,"1",26,56,86,356,"2022-12-30",29,0,"2022-04-04",4.93,"0",1,3.21,98,270,0,0,0,0,"Amager Vest","Condominium",35,3.55534806148941,25,1.5953389880546,72900,19683000,25,"0","1","1","1","1","3",0,0,1,0,0,1,0,0,1
"7622",594154726284108160,339171812,100,1,"['phone']",55.70587,12.55678,3,1,2,1200,1,365,"1",0,0,0,0,"2022-12-30",5,0,"2022-04-09",5,"0",1,0.56,100,265,0,0,0,0,"Nrrebro","Condominium",40,3.68887945411394,9,1.6094379124341,70225,18609625,9,"0","1","1","1","1","1",1,0,1,0,0,1,0,0,1
"7623",594551804498400000,15770374,NA,1,"['email', 'phone']",55.68649,12.58974,6,1,4,3200,2,9,"1",0,0,0,89,"2022-12-30",0,0,"",4.89,"0",1,1,NA,869,1,0,1,1,"Indre By","Entire Unit",107,4.67282883446191,36,1.58719230348678,755161,656234909,36,"0","0","1","1","0","2",1,0,1,0,0,0,0,0,0
"7624",594581234205365120,72762323,100,1,"['email', 'phone']",55.65838,12.56113,2,1,1,1200,5,1125,"1",0,0,0,62,"2022-12-30",2,0,"2022-04-16",5,"0",1,0.23,100,258,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",40,3.68887945411394,4,1.6094379124341,66564,17173512,4,"0","1","1","1","1","3",1,1,1,0,0,1,0,1,1
"7625",588418404418911104,118141845,0,1,"['email', 'phone']",55.70073,12.57869,5,2,3,2100,2,15,"1",0,0,0,0,"2022-12-30",0,0,"",4.89,"0",1,1,0,869,1,0,1,1,"sterbro","Condominium",70,4.24849524204936,25,1.58719230348678,755161,656234909,25,"0","1","1","2","0","2",1,0,1,0,0,1,0,0,0
"7626",594611857554778752,400037748,100,1,"['phone']",55.67646,12.576235,2,1,1,1000,5,365,"1",0,0,0,0,"2022-12-30",4,0,"2022-07-22",5,"0",1,0.74,100,161,0,0,0,0,"Indre By","Apartment",33,3.49650756146648,4,1.6094379124341,25921,4173281,4,"1","1","1","1","1","3",1,0,1,0,0,0,0,0,1
"7627",586803202600651136,58731387,86,1,"['email', 'phone']",55.68308,12.54704,2,1,1,1029,3,8,"1",23,50,51,130,"2022-12-30",8,0,"2022-04-26",4.88,"0",1,0.96,86,248,0,0,0,0,"Frederiksberg","Condominium",34,3.52636052461616,4,1.58514521986506,61504,15252992,4,"0","0","1","1","1","3",1,0,1,0,0,1,0,0,0
"7628",586805062034909312,13857932,33,1,"['email', 'phone']",55.70204,12.58464,3,1,1,550,21,90,"1",0,0,0,37,"2022-12-30",0,0,"",4.89,"0",1,1,33,869,1,0,1,1,"sterbro","Condominium",18,2.89037175789616,9,1.58719230348678,755161,656234909,9,"0","0","1","1","0","3",0,0,1,0,0,0,0,1,1
"7629",586810034609652736,48167206,78,1,"['email', 'phone']",55.70343,12.5331,2,1,1,950,2,365,"1",0,0,0,182,"2022-12-30",5,0,"2022-05-16",5,"0",1,0.66,78,228,0,0,0,0,"Bispebjerg","Condominium",32,3.46573590279973,4,1.6094379124341,51984,11852352,4,"0","1","1","1","1","2",1,1,0,0,0,1,1,1,1
"7630",586823869708281600,450442283,59,1,"['email', 'phone']",55.69577,12.54853,4,1,2,2000,1,7,"1",0,0,0,158,"2022-12-30",10,0,"2022-03-29",4.8,"0",1,1.08,59,276,0,0,0,0,"Nrrebro","Condominium",67,4.20469261939097,16,1.56861591791385,76176,21024576,16,"0","1","1","1","1","1",1,0,1,0,0,1,1,1,0
"7631",586838229777071616,29590681,97,1,"['email', 'phone']",55.68467,12.56693,4,1,2,1647,2,2,"1",0,0,0,1,"2022-12-30",17,0,"2022-04-03",5,"0",1,1.88,97,271,0,0,0,0,"Indre By","Condominium",55,4.00733318523247,16,1.6094379124341,73441,19902511,16,"1","1","1","1","1","2",1,0,0,0,0,1,0,1,0
"7632",586844689963574272,449992707,4,1,"['email', 'phone']",55.69884,12.58671,3,1,2,1017,5,7,"1",0,0,0,0,"2022-12-30",0,0,"",4.89,"0",1,1,4,869,1,0,1,1,"sterbro","Condominium",34,3.52636052461616,9,1.58719230348678,755161,656234909,9,"0","1","1","1","0","3",1,0,1,0,0,0,0,0,0
"7633",594616644271853824,94001015,89,1,"['email', 'phone']",55.71539,12.5715,4,1,3,1150,1,365,"1",0,0,0,0,"2022-12-30",5,0,"2022-07-14",4.2,"0",1,0.88,89,169,0,0,0,0,"sterbro","Entire Unit",38,3.63758615972639,16,1.43508452528932,28561,4826809,16,"0","0","1","1","1","1",1,1,1,1,0,1,0,1,1
"7634",594709893980862720,115454446,100,1,"['email', 'phone']",55.67124,12.54457,3,1,1,1500,2,365,"1",0,8,8,8,"2022-12-30",4,0,"2022-07-30",4.75,"0",1,0.78,100,153,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",50,3.91202300542815,9,1.55814461804655,23409,3581577,9,"0","1","1","1","1","2",1,0,1,0,0,0,0,1,1
"7635",594750876141494272,19457000,50,1,"['email', 'phone']",55.69146,12.56275,2,1,1,720,3,20,"1",6,6,6,6,"2022-12-30",3,0,"2022-05-15",4.33,"0",1,0.39,50,229,0,0,0,0,"Nrrebro","Condominium",24,3.17805383034795,4,1.4655675420144,52441,12008989,4,"0","1","1","1","1","3",1,0,0,0,0,1,0,1,0
"7636",594776240518859392,165581480,50,1,"['email', 'phone']",55.69247,12.55947,4,1,1,950,5,9,"1",2,2,2,2,"2022-12-30",4,0,"2022-06-06",5,"0",1,0.58,50,207,0,0,0,0,"Nrrebro","Condominium",32,3.46573590279973,16,1.6094379124341,42849,8869743,16,"0","1","1","1","1","3",0,1,1,1,0,1,0,1,0
"7637",588443736978885376,439404869,38,2,"['email', 'phone']",55.66737,12.5582,2,2,1,1000,5,14,"1",3,13,37,312,"2022-12-30",1,0,"2022-08-17",5,"0",1,0.22,38,135,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",33,3.49650756146648,4,1.6094379124341,18225,2460375,4,"0","1","1","2","1","3",1,0,0,0,0,0,0,0,0
"7638",594798397908003968,24329854,47,1,"['email', 'phone']",55.66666,12.53223,4,1,2,1500,2,365,"1",0,0,0,243,"2022-12-30",5,0,"2022-04-24",5,"0",1,0.6,47,250,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",50,3.91202300542815,16,1.6094379124341,62500,15625000,16,"0","0","1","1","1","2",1,1,1,0,0,1,0,0,1
"7639",586855251272253440,3072546,100,1,"['email', 'phone']",55.70064,12.59346,3,1,2,1386,2,8,"1",0,0,0,0,"2022-12-30",3,0,"2022-05-30",5,"0",1,0.42,100,214,0,0,0,0,"sterbro","Condominium",46,3.8286413964891,9,1.6094379124341,45796,9800344,9,"0","1","1","1","1","2",1,0,1,1,1,1,0,1,0
"7640",588719193456395136,450871308,33,1,"['phone']",55.66555,12.52403,5,1.5,3,3500,1,365,"1",28,58,88,363,"2022-12-30",0,0,"",4.89,"0",1,1,33,869,1,0,1,1,"Valby","Condominium",117,4.76217393479776,25,1.58719230348678,755161,656234909,25,"0","1","0","1","0","1",1,0,1,0,0,0,0,0,1
"7641",597853142917109376,83865634,100,1,"['email', 'phone']",55.66322,12.61006,2,1,1,800,4,6,"1",0,0,0,0,"2022-12-30",4,0,"2022-04-17",5,"0",1,0.47,100,257,0,0,0,0,"Amager st","Condominium",27,3.29583686600433,4,1.6094379124341,66049,16974593,4,"0","1","1","1","1","3",1,0,1,0,0,0,0,0,0
"7642",598183549188135680,69369880,93,1,"['email', 'phone']",55.65262,12.61373,3,1,1,899,3,31,"1",0,0,0,0,"2022-12-30",10,0,"2022-05-09",5,"0",1,1.27,93,235,0,0,0,0,"Amager st","Condominium",30,3.40119738166216,9,1.6094379124341,55225,12977875,9,"1","1","1","1","1","3",1,0,1,0,0,1,0,1,1
"7643",594915153646472448,49832127,13,1,"['email', 'phone']",55.6615,12.63193,4,1,2,1900,3,365,"1",0,0,0,0,"2022-12-30",1,0,"2022-06-30",5,"0",1,0.16,13,183,0,0,0,0,"Amager st","Entire Unit",63,4.14313472639153,16,1.6094379124341,33489,6128487,16,"0","1","1","1","1","3",1,1,1,0,0,0,0,1,1
"7644",594976433734494976,452146677,89,1,"['email', 'phone']",55.672382,12.548611,6,1,2,1500,2,14,"1",30,60,90,365,"2022-12-30",1,0,"2022-08-28",5,"0",1,0.24,89,124,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",50,3.91202300542815,36,1.6094379124341,15376,1906624,36,"0","1","1","1","1","2",1,0,1,1,0,0,0,0,0
"7645",595277078299104896,176514530,47,1,"['email', 'phone']",55.68451,12.56436,2,1,1,1500,2,27,"1",0,27,57,57,"2022-12-30",5,0,"2022-04-18",5,"0",1,0.58,47,256,0,0,0,0,"Indre By","Condominium",50,3.91202300542815,4,1.6094379124341,65536,16777216,4,"0","1","1","1","1","2",1,0,1,1,0,1,0,1,0
"7646",598184037252549888,2248569,100,1,"['email', 'phone']",55.64698,12.6228,2,1,1,650,4,365,"1",0,0,0,0,"2022-12-30",5,0,"2022-05-16",4.8,"0",1,0.66,100,228,0,0,0,0,"Amager st","Entire Unit",22,3.09104245335832,4,1.56861591791385,51984,11852352,4,"0","1","1","1","1","3",1,0,1,0,0,1,0,1,1
"7647",588766053668620160,45224138,72,1,"['email', 'phone']",55.70819,12.58467,4,1,1,1150,2,14,"1",20,50,80,170,"2022-12-30",6,0,"2022-05-03",5,"0",1,0.74,72,241,0,0,0,0,"sterbro","Condominium",38,3.63758615972639,16,1.6094379124341,58081,13997521,16,"0","1","1","1","1","2",1,1,1,0,0,0,0,0,0
"7648",598196490264348416,67874113,88,3,"['email', 'phone']",55.68622,12.54091,5,1,3,1700,1,365,"1",0,0,0,120,"2022-12-30",1,0,"2022-05-30",5,"1",3,0.14,88,214,0,0,0,0,"Frederiksberg","Condominium",57,4.04305126783455,25,1.6094379124341,45796,9800344,25,"0","0","1","1","1","1",1,0,1,0,0,0,0,0,1
"7649",598204509320868352,10846314,83,1,"['email', 'phone', 'work_email']",55.69423,12.54572,3,1,2,1186,2,365,"1",13,43,43,43,"2022-12-30",11,0,"2022-04-22",5,"0",1,1.3,83,252,0,0,0,0,"Nrrebro","Condominium",40,3.68887945411394,9,1.6094379124341,63504,16003008,9,"1","0","1","1","1","2",0,0,1,0,0,1,0,0,1
"7650",588797353355877632,450881703,76,1,"['email', 'phone']",55.69485,12.54374,2,1,1,1200,2,365,"1",0,0,0,30,"2022-12-30",7,0,"2022-05-02",4.71,"0",1,0.86,76,242,0,0,0,0,"Nrrebro","Condominium",40,3.68887945411394,4,1.54968790802833,58564,14172488,4,"0","1","1","1","1","2",0,0,0,0,0,1,0,1,1
"7651",598302653539924864,2806999,79,1,"['email', 'phone']",55.70768,12.51893,2,1,1,743,2,5,"1",1,1,1,1,"2022-12-30",11,0,"2022-04-18",4.73,"1",1,1.28,79,256,0,0,0,0,"Bispebjerg","Condominium",25,3.2188758248682,4,1.55392520250384,65536,16777216,4,"0","0","1","1","1","2",0,0,1,1,0,1,0,0,0
"7652",598326412003078144,203102406,50,1,"['email', 'phone']",55.68798,12.56255,4,1,1,1500,5,7,"1",0,0,0,0,"2022-12-30",1,0,"2022-07-02",5,"0",1,0.16,50,181,0,0,0,0,"Nrrebro","Condominium",50,3.91202300542815,16,1.6094379124341,32761,5929741,16,"0","1","1","1","1","3",1,0,1,0,0,1,0,0,0
"7653",588828023262481792,138743792,50,1,"['email', 'phone']",55.66126,12.5116,2,1,1,700,2,1125,"1",0,1,1,134,"2022-12-30",12,0,"2022-04-14",4.83,"0",1,1.38,50,260,0,0,0,0,"Valby","Condominium",23,3.13549421592915,4,1.57484646766448,67600,17576000,4,"1","1","1","1","1","2",1,0,1,0,0,0,0,0,1
"7654",588830266029415040,23740699,19,1,"['email', 'phone']",55.70679,12.58635,2,1,1,1299,4,30,"1",29,59,89,364,"2022-12-30",0,0,"",4.89,"0",1,1,19,869,1,0,1,1,"sterbro","Condominium",43,3.76120011569356,4,1.58719230348678,755161,656234909,4,"0","1","1","1","0","3",1,0,1,1,0,1,0,0,1
"7655",598421559435497344,402085905,83,1,"['phone']",55.66107,12.62059,2,1,1,699,3,1125,"1",7,7,7,7,"2022-12-30",4,0,"2022-04-13",4.75,"0",1,0.46,83,261,0,0,0,0,"Amager st","Condominium",23,3.13549421592915,4,1.55814461804655,68121,17779581,4,"0","1","1","1","1","3",1,0,0,1,0,1,1,1,1
"7656",595496436575515264,357121742,100,1,"['email', 'phone']",55.687065,12.588966,2,1,1,1279,3,14,"1",0,0,0,266,"2022-12-30",14,0,"2022-05-02",4.86,"0",1,1.73,100,242,0,0,0,0,"Indre By","Condominium",43,3.76120011569356,4,1.5810384379124,58564,14172488,4,"1","1","1","1","1","3",1,0,1,1,0,1,0,1,0
"7657",595578200737813888,200333390,90,1,"['email', 'phone']",55.71119,12.57494,2,1,1,560,60,365,"1",0,0,0,131,"2022-12-30",10,0,"2022-04-16",4.6,"0",1,1.16,90,258,0,0,0,0,"sterbro","Condominium",19,2.94443897916644,4,1.52605630349505,66564,17173512,4,"0","1","1","1","1","3",0,0,0,0,0,1,0,1,1
"7658",595675793858495232,17392676,29,1,"['email', 'phone']",55.67739,12.54927,5,1,2,1400,3,365,"1",0,0,0,0,"2022-12-30",0,0,"",4.89,"0",1,1,29,869,1,0,1,1,"Frederiksberg","Condominium",47,3.85014760171006,25,1.58719230348678,755161,656234909,25,"0","1","1","1","0","3",1,1,1,0,0,1,0,0,1
"7659",596037333649357824,452342826,87,2,"['email', 'phone', 'work_email']",55.66279,12.54619,5,1,3,1050,3,14,"1",0,0,0,0,"2022-12-30",6,0,"2022-07-10",5,"0",2,1.03,87,173,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",35,3.55534806148941,25,1.6094379124341,29929,5177717,25,"0","1","1","1","1","3",0,0,1,0,0,0,0,0,0
"7660",588981536438056576,13440586,94,1,"['email', 'phone']",55.66643,12.54397,2,1,1,850,3,365,"1",0,0,0,0,"2022-12-30",13,0,"2022-04-17",4.92,"0",1,1.51,94,257,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",28,3.3322045101752,4,1.59330853050422,66049,16974593,4,"1","1","1","1","1","3",0,0,1,1,0,1,0,1,1
"7661",596044943426031104,13193693,40,2,"['email', 'phone']",55.66534,12.54788,5,1,2,2000,7,1125,"1",0,22,52,90,"2022-12-30",2,0,"2022-05-29",5,"0",1,0.28,40,215,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",67,4.20469261939097,25,1.6094379124341,46225,9938375,25,"0","1","1","1","1","3",1,0,0,1,0,1,1,1,1
"7662",598499294898908672,96390854,86,1,"['email', 'phone']",55.70793,12.5548,2,1,1,740,3,15,"1",0,0,0,1,"2022-12-30",3,0,"2022-05-28",4.67,"0",1,0.41,86,216,0,0,0,0,"Nrrebro","Condominium",25,3.2188758248682,4,1.54115907168081,46656,10077696,4,"0","1","1","1","1","3",0,0,1,1,0,1,1,1,0
"7663",598517528564885376,15727444,97,2,"['email', 'phone']",55.68151,12.5907,4,1,2,2200,3,365,"1",0,0,0,11,"2022-12-30",26,1,"2022-04-15",4.88,"0",1,3,97,259,0,0,0,0,"Indre By","Condominium",73,4.29045944114839,16,1.58514521986506,67081,17373979,16,"1","1","1","1","1","3",1,0,1,1,0,0,0,1,1
"7664",589006014594795264,52232225,95,2,"['email', 'phone']",55.68364,12.48957,4,1,3,696,2,6,"1",0,0,0,1,"2022-12-30",19,1,"2022-03-26",5,"0",2,2.04,95,279,0,0,0,0,"Vanlse","Entire Unit",23,3.13549421592915,16,1.6094379124341,77841,21717639,16,"1","1","1","1","1","2",1,0,1,1,0,1,0,1,0
"7665",598527045718596096,13592193,33,1,"['email', 'phone']",55.6651173618394,12.5821394920349,2,1,1,921,5,365,"1",1,1,3,276,"2022-12-30",0,0,"",4.89,"0",1,1,33,869,1,0,1,1,"Amager Vest","Condominium",31,3.43398720448515,4,1.58719230348678,755161,656234909,4,"0","1","1","1","0","3",1,0,0,0,0,0,0,1,1
